"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","GDP","TOT","USD_CAP","A","1970",7155.405547,"E"
"CHE","GDP","TOT","USD_CAP","A","1971",7731.041472,"E"
"CHE","GDP","TOT","USD_CAP","A","1972",8248.361996,"E"
"CHE","GDP","TOT","USD_CAP","A","1973",8907.156999,"E"
"CHE","GDP","TOT","USD_CAP","A","1974",9819.787086,"E"
"CHE","GDP","TOT","USD_CAP","A","1975",10035.537159,"E"
"CHE","GDP","TOT","USD_CAP","A","1976",10553.491392,"E"
"CHE","GDP","TOT","USD_CAP","A","1977",11511.585617,"E"
"CHE","GDP","TOT","USD_CAP","A","1978",12338.707751,"E"
"CHE","GDP","TOT","USD_CAP","A","1979",13650.791559,"E"
"CHE","GDP","TOT","USD_CAP","A","1980",15482.91632,
"CHE","GDP","TOT","USD_CAP","A","1981",17081.97313,
"CHE","GDP","TOT","USD_CAP","A","1982",17798.752119,
"CHE","GDP","TOT","USD_CAP","A","1983",18577.416003,
"CHE","GDP","TOT","USD_CAP","A","1984",19744.72394,
"CHE","GDP","TOT","USD_CAP","A","1985",21033.932671,
"CHE","GDP","TOT","USD_CAP","A","1986",21725.39378,
"CHE","GDP","TOT","USD_CAP","A","1987",22475.38474,
"CHE","GDP","TOT","USD_CAP","A","1988",23835.525551,
"CHE","GDP","TOT","USD_CAP","A","1989",25636.73543,
"CHE","GDP","TOT","USD_CAP","A","1990",27264.971453,
"CHE","GDP","TOT","USD_CAP","A","1991",27574.444223,
"CHE","GDP","TOT","USD_CAP","A","1992",27934.859594,
"CHE","GDP","TOT","USD_CAP","A","1993",28376.438833,
"CHE","GDP","TOT","USD_CAP","A","1994",29148.140503,
"CHE","GDP","TOT","USD_CAP","A","1995",29652.160853,
"CHE","GDP","TOT","USD_CAP","A","1996",30292.116142,
"CHE","GDP","TOT","USD_CAP","A","1997",31516.913122,
"CHE","GDP","TOT","USD_CAP","A","1998",32606.709159,
"CHE","GDP","TOT","USD_CAP","A","1999",33505.301143,
"CHE","GDP","TOT","USD_CAP","A","2000",35406.941743,
"CHE","GDP","TOT","USD_CAP","A","2001",36606.249429,
"CHE","GDP","TOT","USD_CAP","A","2002",37466.381843,
"CHE","GDP","TOT","USD_CAP","A","2003",37461.067737,
"CHE","GDP","TOT","USD_CAP","A","2004",38940.651077,
"CHE","GDP","TOT","USD_CAP","A","2005",40326.87635,
"CHE","GDP","TOT","USD_CAP","A","2006",44885.23499,
"CHE","GDP","TOT","USD_CAP","A","2007",49480.79107,
"CHE","GDP","TOT","USD_CAP","A","2008",52362.64918,
"CHE","GDP","TOT","USD_CAP","A","2009",51617.303196,
"CHE","GDP","TOT","USD_CAP","A","2010",52962.036145,
"CHE","GDP","TOT","USD_CAP","A","2011",56183.817871,
"CHE","GDP","TOT","USD_CAP","A","2012",57849.601723,
"CHE","GDP","TOT","USD_CAP","A","2013",60108.540531,
"CHE","GDP","TOT","USD_CAP","A","2014",61792.311219,
"CHE","GDP","TOT","USD_CAP","A","2015",63291.547212,
"CHE","GDP","TOT","USD_CAP","A","2016",63739.037288,"P"
"TUR","GDP","TOT","MLN_USD","A","1970",62856.1135,"E"
"TUR","GDP","TOT","MLN_USD","A","1971",69725.2554,"E"
"TUR","GDP","TOT","MLN_USD","A","1972",78145.7839,"E"
"TUR","GDP","TOT","MLN_USD","A","1973",85086.1596,"E"
"TUR","GDP","TOT","MLN_USD","A","1974",97917.0511,"E"
"TUR","GDP","TOT","MLN_USD","A","1975",114659.7401,"E"
"TUR","GDP","TOT","MLN_USD","A","1976",133608.783,"E"
"TUR","GDP","TOT","MLN_USD","A","1977",146727.4577,"E"
"TUR","GDP","TOT","MLN_USD","A","1978",159392.9985,"E"
"TUR","GDP","TOT","MLN_USD","A","1979",171474.3929,"E"
"TUR","GDP","TOT","MLN_USD","A","1980",182366.5505,"E"
"TUR","GDP","TOT","MLN_USD","A","1981",209073.4313,"E"
"TUR","GDP","TOT","MLN_USD","A","1982",229955.0885,"E"
"TUR","GDP","TOT","MLN_USD","A","1983",250912.0691,"E"
"TUR","GDP","TOT","MLN_USD","A","1984",277253.629,"E"
"TUR","GDP","TOT","MLN_USD","A","1985",298259.673,"E"
"TUR","GDP","TOT","MLN_USD","A","1986",325624.6646,"E"
"TUR","GDP","TOT","MLN_USD","A","1987",365602.4827,"E"
"TUR","GDP","TOT","MLN_USD","A","1988",386426.2561,"E"
"TUR","GDP","TOT","MLN_USD","A","1989",402460.5434,"E"
"TUR","GDP","TOT","MLN_USD","A","1990",455975.0736,"E"
"TUR","GDP","TOT","MLN_USD","A","1991",475517.4764,"E"
"TUR","GDP","TOT","MLN_USD","A","1992",515462.0958,"E"
"TUR","GDP","TOT","MLN_USD","A","1993",570166.1166,"E"
"TUR","GDP","TOT","MLN_USD","A","1994",550531.63,"E"
"TUR","GDP","TOT","MLN_USD","A","1995",602429.6018,"E"
"TUR","GDP","TOT","MLN_USD","A","1996",655905.3556,"E"
"TUR","GDP","TOT","MLN_USD","A","1997",716395.5046,"E"
"TUR","GDP","TOT","MLN_USD","A","1998",557286.3206,
"TUR","GDP","TOT","MLN_USD","A","1999",545463.7514,
"TUR","GDP","TOT","MLN_USD","A","2000",605613.6451,
"TUR","GDP","TOT","MLN_USD","A","2001",592898.1049,
"TUR","GDP","TOT","MLN_USD","A","2002",607794.166,
"TUR","GDP","TOT","MLN_USD","A","2003",634676.916,
"TUR","GDP","TOT","MLN_USD","A","2004",728256.9728,
"TUR","GDP","TOT","MLN_USD","A","2005",807226.7577,
"TUR","GDP","TOT","MLN_USD","A","2006",937107.841,
"TUR","GDP","TOT","MLN_USD","A","2007",1032838.0177,
"TUR","GDP","TOT","MLN_USD","A","2008",1130487.0657,
"TUR","GDP","TOT","MLN_USD","A","2009",1105889.2761,
"TUR","GDP","TOT","MLN_USD","A","2010",1262796.6589,
"TUR","GDP","TOT","MLN_USD","A","2011",1443295.5691,
"TUR","GDP","TOT","MLN_USD","A","2012",1539111.2275,
"TUR","GDP","TOT","MLN_USD","A","2013",1690856.0865,
"TUR","GDP","TOT","MLN_USD","A","2014",1780288.8586,
"TUR","GDP","TOT","MLN_USD","A","2015",1883655.436,
"TUR","GDP","TOT","MLN_USD","A","2016",1941093.5448,
"TUR","GDP","TOT","USD_CAP","A","1970",1779.567778,"E"
"TUR","GDP","TOT","USD_CAP","A","1971",1925.314247,"E"
"TUR","GDP","TOT","USD_CAP","A","1972",2104.540126,"E"
"TUR","GDP","TOT","USD_CAP","A","1973",2234.874964,"E"
"TUR","GDP","TOT","USD_CAP","A","1974",2508.378192,"E"
"TUR","GDP","TOT","USD_CAP","A","1975",2860.914719,"E"
"TUR","GDP","TOT","USD_CAP","A","1976",3265.520787,"E"
"TUR","GDP","TOT","USD_CAP","A","1977",3512.915575,"E"
"TUR","GDP","TOT","USD_CAP","A","1978",3738.109721,"E"
"TUR","GDP","TOT","USD_CAP","A","1979",3939.223362,"E"
"TUR","GDP","TOT","USD_CAP","A","1980",4103.842444,"E"
"TUR","GDP","TOT","USD_CAP","A","1981",4590.984438,"E"
"TUR","GDP","TOT","USD_CAP","A","1982",4925.357447,"E"
"TUR","GDP","TOT","USD_CAP","A","1983",5242.187638,"E"
"TUR","GDP","TOT","USD_CAP","A","1984",5650.165661,"E"
"TUR","GDP","TOT","USD_CAP","A","1985",5928.908539,"E"
"TUR","GDP","TOT","USD_CAP","A","1986",6325.265435,"E"
"TUR","GDP","TOT","USD_CAP","A","1987",6981.143455,"E"
"TUR","GDP","TOT","USD_CAP","A","1988",7254.378917,"E"
"TUR","GDP","TOT","USD_CAP","A","1989",7426.567452,"E"
"TUR","GDP","TOT","USD_CAP","A","1990",8272.406995,"E"
"TUR","GDP","TOT","USD_CAP","A","1991",8483.051937,"E"
"TUR","GDP","TOT","USD_CAP","A","1992",9045.416344,"E"
"TUR","GDP","TOT","USD_CAP","A","1993",9845.218113,"E"
"TUR","GDP","TOT","USD_CAP","A","1994",9356.894981,"E"
"TUR","GDP","TOT","USD_CAP","A","1995",10081.491429,"E"
"TUR","GDP","TOT","USD_CAP","A","1996",10810.854536,"E"
"TUR","GDP","TOT","USD_CAP","A","1997",11633.196464,"E"
"TUR","GDP","TOT","USD_CAP","A","1998",8921.72004,
"TUR","GDP","TOT","USD_CAP","A","1999",8608.417262,
"TUR","GDP","TOT","USD_CAP","A","2000",9425.599906,
"TUR","GDP","TOT","USD_CAP","A","2001",9102.883406,
"TUR","GDP","TOT","USD_CAP","A","2002",9207.886408,
"TUR","GDP","TOT","USD_CAP","A","2003",9490.779776,
"TUR","GDP","TOT","USD_CAP","A","2004",10753.465924,
"TUR","GDP","TOT","USD_CAP","A","2005",11772.988911,
"TUR","GDP","TOT","USD_CAP","A","2006",13503.967735,
"TUR","GDP","TOT","USD_CAP","A","2007",14709.649187,
"TUR","GDP","TOT","USD_CAP","A","2008",15901.07695,
"TUR","GDP","TOT","USD_CAP","A","2009",15348.914311,
"TUR","GDP","TOT","USD_CAP","A","2010",17297.873497,
"TUR","GDP","TOT","USD_CAP","A","2011",19517.181462,
"TUR","GDP","TOT","USD_CAP","A","2012",20549.293077,"E"
"TUR","GDP","TOT","USD_CAP","A","2013",22314.403668,"E"
"TUR","GDP","TOT","USD_CAP","A","2014",23235.575184,"E"
"TUR","GDP","TOT","USD_CAP","A","2015",24324.188606,"E"
"TUR","GDP","TOT","USD_CAP","A","2016",24807.226655,"E"
"GBR","GDP","TOT","MLN_USD","A","1960",114500.8344,
"GBR","GDP","TOT","MLN_USD","A","1961",118722.123,
"GBR","GDP","TOT","MLN_USD","A","1962",122368.0186,
"GBR","GDP","TOT","MLN_USD","A","1963",129722.616,
"GBR","GDP","TOT","MLN_USD","A","1964",138405.5097,
"GBR","GDP","TOT","MLN_USD","A","1965",146426.6392,
"GBR","GDP","TOT","MLN_USD","A","1966",154889.2733,
"GBR","GDP","TOT","MLN_USD","A","1967",163586.7474,
"GBR","GDP","TOT","MLN_USD","A","1968",180450.3767,
"GBR","GDP","TOT","MLN_USD","A","1969",194511.3067,
"GBR","GDP","TOT","MLN_USD","A","1970",198569.2924,
"GBR","GDP","TOT","MLN_USD","A","1971",215911.7509,
"GBR","GDP","TOT","MLN_USD","A","1972",234932.7277,
"GBR","GDP","TOT","MLN_USD","A","1973",263859.3408,
"GBR","GDP","TOT","MLN_USD","A","1974",280451.5211,
"GBR","GDP","TOT","MLN_USD","A","1975",301864.6653,
"GBR","GDP","TOT","MLN_USD","A","1976",327737.7731,
"GBR","GDP","TOT","MLN_USD","A","1977",356640.8833,
"GBR","GDP","TOT","MLN_USD","A","1978",397694.2457,
"GBR","GDP","TOT","MLN_USD","A","1979",446609.8185,
"GBR","GDP","TOT","MLN_USD","A","1980",476949.3087,
"GBR","GDP","TOT","MLN_USD","A","1981",517416.5226,
"GBR","GDP","TOT","MLN_USD","A","1982",560592.1317,
"GBR","GDP","TOT","MLN_USD","A","1983",607320.756,
"GBR","GDP","TOT","MLN_USD","A","1984",643174.0057,
"GBR","GDP","TOT","MLN_USD","A","1985",691546.4504,
"GBR","GDP","TOT","MLN_USD","A","1986",727745.4284,
"GBR","GDP","TOT","MLN_USD","A","1987",786310.8609,
"GBR","GDP","TOT","MLN_USD","A","1988",860938.9557,
"GBR","GDP","TOT","MLN_USD","A","1989",917514.1644,
"GBR","GDP","TOT","MLN_USD","A","1990",958275.2652,
"GBR","GDP","TOT","MLN_USD","A","1991",979091.7213,
"GBR","GDP","TOT","MLN_USD","A","1992",1005014.4129,
"GBR","GDP","TOT","MLN_USD","A","1993",1054721.6571,
"GBR","GDP","TOT","MLN_USD","A","1994",1119016.3009,
"GBR","GDP","TOT","MLN_USD","A","1995",1184258.249,
"GBR","GDP","TOT","MLN_USD","A","1996",1265213.8445,
"GBR","GDP","TOT","MLN_USD","A","1997",1337002.3254,
"GBR","GDP","TOT","MLN_USD","A","1998",1371295.8552,
"GBR","GDP","TOT","MLN_USD","A","1999",1418428.2819,
"GBR","GDP","TOT","MLN_USD","A","2000",1544742.7345,
"GBR","GDP","TOT","MLN_USD","A","2001",1625953.1161,
"GBR","GDP","TOT","MLN_USD","A","2002",1710279.8573,
"GBR","GDP","TOT","MLN_USD","A","2003",1792067.0225,
"GBR","GDP","TOT","MLN_USD","A","2004",1904256.5193,
"GBR","GDP","TOT","MLN_USD","A","2005",1959226.6017,
"GBR","GDP","TOT","MLN_USD","A","2006",2100193.7095,
"GBR","GDP","TOT","MLN_USD","A","2007",2163556.2371,
"GBR","GDP","TOT","MLN_USD","A","2008",2240967.4178,
"GBR","GDP","TOT","MLN_USD","A","2009",2156697.9461,
"GBR","GDP","TOT","MLN_USD","A","2010",2253927.3322,
"GBR","GDP","TOT","MLN_USD","A","2011",2315781.1591,
"GBR","GDP","TOT","MLN_USD","A","2012",2401858.2148,
"GBR","GDP","TOT","MLN_USD","A","2013",2520761.0277,
"GBR","GDP","TOT","MLN_USD","A","2014",2651396.34,
"GBR","GDP","TOT","MLN_USD","A","2015",2743530.3985,
"GBR","GDP","TOT","MLN_USD","A","2016",2827717.0582,
"GBR","GDP","TOT","USD_CAP","A","1960",2186.298678,
"GBR","GDP","TOT","USD_CAP","A","1961",2248.226997,
"GBR","GDP","TOT","USD_CAP","A","1962",2296.179887,
"GBR","GDP","TOT","USD_CAP","A","1963",2419.069763,
"GBR","GDP","TOT","USD_CAP","A","1964",2563.492244,
"GBR","GDP","TOT","USD_CAP","A","1965",2694.142395,
"GBR","GDP","TOT","USD_CAP","A","1966",2834.567525,
"GBR","GDP","TOT","USD_CAP","A","1967",2976.523362,
"GBR","GDP","TOT","USD_CAP","A","1968",3268.199673,
"GBR","GDP","TOT","USD_CAP","A","1969",3507.172729,
"GBR","GDP","TOT","USD_CAP","A","1970",3569.335857,
"GBR","GDP","TOT","USD_CAP","A","1971",3860.53052,
"GBR","GDP","TOT","USD_CAP","A","1972",4187.973113,
"GBR","GDP","TOT","USD_CAP","A","1973",4693.085406,
"GBR","GDP","TOT","USD_CAP","A","1974",4987.04604,
"GBR","GDP","TOT","USD_CAP","A","1975",5368.773615,
"GBR","GDP","TOT","USD_CAP","A","1976",5829.973195,
"GBR","GDP","TOT","USD_CAP","A","1977",6347.052559,
"GBR","GDP","TOT","USD_CAP","A","1978",7079.181275,
"GBR","GDP","TOT","USD_CAP","A","1979",7941.141865,
"GBR","GDP","TOT","USD_CAP","A","1980",8467.056785,
"GBR","GDP","TOT","USD_CAP","A","1981",9180.888652,
"GBR","GDP","TOT","USD_CAP","A","1982",9958.823465,
"GBR","GDP","TOT","USD_CAP","A","1983",10784.160025,
"GBR","GDP","TOT","USD_CAP","A","1984",11401.974963,
"GBR","GDP","TOT","USD_CAP","A","1985",12228.073177,
"GBR","GDP","TOT","USD_CAP","A","1986",12838.639271,
"GBR","GDP","TOT","USD_CAP","A","1987",13842.526246,
"GBR","GDP","TOT","USD_CAP","A","1988",15126.483866,
"GBR","GDP","TOT","USD_CAP","A","1989",16075.024343,
"GBR","GDP","TOT","USD_CAP","A","1990",16741.941808,
"GBR","GDP","TOT","USD_CAP","A","1991",17045.765444,
"GBR","GDP","TOT","USD_CAP","A","1992",17452.711868,
"GBR","GDP","TOT","USD_CAP","A","1993",18274.970667,
"GBR","GDP","TOT","USD_CAP","A","1994",19339.398931,
"GBR","GDP","TOT","USD_CAP","A","1995",20409.448496,
"GBR","GDP","TOT","USD_CAP","A","1996",21752.524663,
"GBR","GDP","TOT","USD_CAP","A","1997",22927.638739,
"GBR","GDP","TOT","USD_CAP","A","1998",23450.976574,
"GBR","GDP","TOT","USD_CAP","A","1999",24170.613488,
"GBR","GDP","TOT","USD_CAP","A","2000",26232.767287,
"GBR","GDP","TOT","USD_CAP","A","2001",27505.846701,
"GBR","GDP","TOT","USD_CAP","A","2002",28809.080237,
"GBR","GDP","TOT","USD_CAP","A","2003",30049.583689,
"GBR","GDP","TOT","USD_CAP","A","2004",31764.078721,
"GBR","GDP","TOT","USD_CAP","A","2005",32430.546433,
"GBR","GDP","TOT","USD_CAP","A","2006",34527.326836,
"GBR","GDP","TOT","USD_CAP","A","2007",35283.619059,
"GBR","GDP","TOT","USD_CAP","A","2008",36247.53199,
"GBR","GDP","TOT","USD_CAP","A","2009",34640.18545,
"GBR","GDP","TOT","USD_CAP","A","2010",35914.00966,
"GBR","GDP","TOT","USD_CAP","A","2011",36592.891824,
"GBR","GDP","TOT","USD_CAP","A","2012",37702.821047,
"GBR","GDP","TOT","USD_CAP","A","2013",39321.764386,
"GBR","GDP","TOT","USD_CAP","A","2014",41045.19312,
"GBR","GDP","TOT","USD_CAP","A","2015",42136.851459,
"GBR","GDP","TOT","USD_CAP","A","2016",43073.925454,
"USA","GDP","TOT","MLN_USD","A","1970",1075884,
"USA","GDP","TOT","MLN_USD","A","1971",1167770,
"USA","GDP","TOT","MLN_USD","A","1972",1282449,
"USA","GDP","TOT","MLN_USD","A","1973",1428549,
"USA","GDP","TOT","MLN_USD","A","1974",1548825,
"USA","GDP","TOT","MLN_USD","A","1975",1688923,
"USA","GDP","TOT","MLN_USD","A","1976",1877587,
"USA","GDP","TOT","MLN_USD","A","1977",2085951,
"USA","GDP","TOT","MLN_USD","A","1978",2356571,
"USA","GDP","TOT","MLN_USD","A","1979",2632143,
"USA","GDP","TOT","MLN_USD","A","1980",2862505,
"USA","GDP","TOT","MLN_USD","A","1981",3210956,
"USA","GDP","TOT","MLN_USD","A","1982",3344991,
"USA","GDP","TOT","MLN_USD","A","1983",3638137,
"USA","GDP","TOT","MLN_USD","A","1984",4040693,
"USA","GDP","TOT","MLN_USD","A","1985",4346734,
"USA","GDP","TOT","MLN_USD","A","1986",4590155,
"USA","GDP","TOT","MLN_USD","A","1987",4870217,
"USA","GDP","TOT","MLN_USD","A","1988",5252629,
"USA","GDP","TOT","MLN_USD","A","1989",5657693,
"USA","GDP","TOT","MLN_USD","A","1990",5979589,
"USA","GDP","TOT","MLN_USD","A","1991",6174043,
"USA","GDP","TOT","MLN_USD","A","1992",6539299,
"USA","GDP","TOT","MLN_USD","A","1993",6878718,
"USA","GDP","TOT","MLN_USD","A","1994",7308755,
"USA","GDP","TOT","MLN_USD","A","1995",7664060,
"USA","GDP","TOT","MLN_USD","A","1996",8100201,
"USA","GDP","TOT","MLN_USD","A","1997",8608515,
"USA","GDP","TOT","MLN_USD","A","1998",9089168,
"USA","GDP","TOT","MLN_USD","A","1999",9660624,
"USA","GDP","TOT","MLN_USD","A","2000",10284779,
"USA","GDP","TOT","MLN_USD","A","2001",10621824,
"USA","GDP","TOT","MLN_USD","A","2002",10977514,
"USA","GDP","TOT","MLN_USD","A","2003",11510670,
"USA","GDP","TOT","MLN_USD","A","2004",12274928,
"USA","GDP","TOT","MLN_USD","A","2005",13093726,
"USA","GDP","TOT","MLN_USD","A","2006",13855888,
"USA","GDP","TOT","MLN_USD","A","2007",14477635,
"USA","GDP","TOT","MLN_USD","A","2008",14718582,
"USA","GDP","TOT","MLN_USD","A","2009",14418739,
"USA","GDP","TOT","MLN_USD","A","2010",14964372,
"USA","GDP","TOT","MLN_USD","A","2011",15517926,
"USA","GDP","TOT","MLN_USD","A","2012",16155254.8,
"USA","GDP","TOT","MLN_USD","A","2013",16691517,
"USA","GDP","TOT","MLN_USD","A","2014",17427609,
"USA","GDP","TOT","MLN_USD","A","2015",18120714,
"USA","GDP","TOT","MLN_USD","A","2016",18624475,
"USA","GDP","TOT","USD_CAP","A","1970",5245.93713,
"USA","GDP","TOT","USD_CAP","A","1971",5622.604626,
"USA","GDP","TOT","USD_CAP","A","1972",6109.110916,
"USA","GDP","TOT","USD_CAP","A","1973",6740.378128,
"USA","GDP","TOT","USD_CAP","A","1974",7240.951295,
"USA","GDP","TOT","USD_CAP","A","1975",7819.775814,
"USA","GDP","TOT","USD_CAP","A","1976",8609.38804,
"USA","GDP","TOT","USD_CAP","A","1977",9469.156426,
"USA","GDP","TOT","USD_CAP","A","1978",10585.193304,
"USA","GDP","TOT","USD_CAP","A","1979",11692.904676,
"USA","GDP","TOT","USD_CAP","A","1980",12569.952487,
"USA","GDP","TOT","USD_CAP","A","1981",13960.192689,
"USA","GDP","TOT","USD_CAP","A","1982",14404.529365,
"USA","GDP","TOT","USD_CAP","A","1983",15525.500036,
"USA","GDP","TOT","USD_CAP","A","1984",17093.043817,
"USA","GDP","TOT","USD_CAP","A","1985",18224.841304,
"USA","GDP","TOT","USD_CAP","A","1986",19071.371888,
"USA","GDP","TOT","USD_CAP","A","1987",20055.002615,
"USA","GDP","TOT","USD_CAP","A","1988",21433.965421,
"USA","GDP","TOT","USD_CAP","A","1989",22869.807225,
"USA","GDP","TOT","USD_CAP","A","1990",23901.051639,
"USA","GDP","TOT","USD_CAP","A","1991",24352.31728,
"USA","GDP","TOT","USD_CAP","A","1992",25452.468064,
"USA","GDP","TOT","USD_CAP","A","1993",26427.943538,
"USA","GDP","TOT","USD_CAP","A","1994",27741.94834,
"USA","GDP","TOT","USD_CAP","A","1995",28748.705868,
"USA","GDP","TOT","USD_CAP","A","1996",30032.556708,
"USA","GDP","TOT","USD_CAP","A","1997",31537.873959,
"USA","GDP","TOT","USD_CAP","A","1998",32913.403391,
"USA","GDP","TOT","USD_CAP","A","1999",34585.233131,
"USA","GDP","TOT","USD_CAP","A","2000",36419.447022,
"USA","GDP","TOT","USD_CAP","A","2001",37240.15777,
"USA","GDP","TOT","USD_CAP","A","2002",38122.324669,
"USA","GDP","TOT","USD_CAP","A","2003",39606.470171,
"USA","GDP","TOT","USD_CAP","A","2004",41856.5242,
"USA","GDP","TOT","USD_CAP","A","2005",44236.606947,
"USA","GDP","TOT","USD_CAP","A","2006",46368.987143,
"USA","GDP","TOT","USD_CAP","A","2007",47987.494034,
"USA","GDP","TOT","USD_CAP","A","2008",48330.061765,
"USA","GDP","TOT","USD_CAP","A","2009",46929.888686,
"USA","GDP","TOT","USD_CAP","A","2010",48303.175264,
"USA","GDP","TOT","USD_CAP","A","2011",49718.775832,
"USA","GDP","TOT","USD_CAP","A","2012",51388.157531,
"USA","GDP","TOT","USD_CAP","A","2013",52726.31559,
"USA","GDP","TOT","USD_CAP","A","2014",54651.362395,
"USA","GDP","TOT","USD_CAP","A","2015",56420.415166,
"USA","GDP","TOT","USD_CAP","A","2016",57591.197652,
"CHL","GDP","TOT","MLN_USD","A","1986",42234.985,"E"
"CHL","GDP","TOT","MLN_USD","A","1987",46168.6707,"E"
"CHL","GDP","TOT","MLN_USD","A","1988",51278.688,"E"
"CHL","GDP","TOT","MLN_USD","A","1989",58898.1048,"E"
"CHL","GDP","TOT","MLN_USD","A","1990",63335.2021,"E"
"CHL","GDP","TOT","MLN_USD","A","1991",70659.0904,"E"
"CHL","GDP","TOT","MLN_USD","A","1992",81143.1031,"E"
"CHL","GDP","TOT","MLN_USD","A","1993",88877.4584,"E"
"CHL","GDP","TOT","MLN_USD","A","1994",95950.0851,"E"
"CHL","GDP","TOT","MLN_USD","A","1995",108361.143,"E"
"CHL","GDP","TOT","MLN_USD","A","1996",118519.3469,
"CHL","GDP","TOT","MLN_USD","A","1997",128748.8625,
"CHL","GDP","TOT","MLN_USD","A","1998",135394.3965,
"CHL","GDP","TOT","MLN_USD","A","1999",136478.9038,
"CHL","GDP","TOT","MLN_USD","A","2000",146647.2441,
"CHL","GDP","TOT","MLN_USD","A","2001",154467.8849,
"CHL","GDP","TOT","MLN_USD","A","2002",160891.8508,
"CHL","GDP","TOT","MLN_USD","A","2003",170180.7768,
"CHL","GDP","TOT","MLN_USD","A","2004",188125.3089,
"CHL","GDP","TOT","MLN_USD","A","2005",206274.4027,
"CHL","GDP","TOT","MLN_USD","A","2006",254770.0389,
"CHL","GDP","TOT","MLN_USD","A","2007",278098.0655,
"CHL","GDP","TOT","MLN_USD","A","2008",273636.8466,
"CHL","GDP","TOT","MLN_USD","A","2009",273772.3069,
"CHL","GDP","TOT","MLN_USD","A","2010",311943.1965,
"CHL","GDP","TOT","MLN_USD","A","2011",350575.2419,
"CHL","GDP","TOT","MLN_USD","A","2012",374241.5721,
"CHL","GDP","TOT","MLN_USD","A","2013",394291.9363,
"CHL","GDP","TOT","MLN_USD","A","2014",406567.5783,
"CHL","GDP","TOT","MLN_USD","A","2015",418834.4671,
"CHL","GDP","TOT","MLN_USD","A","2016",429122.5447,
"CHL","GDP","TOT","USD_CAP","A","1986",3428.861829,"E"
"CHL","GDP","TOT","USD_CAP","A","1987",3683.822883,"E"
"CHL","GDP","TOT","USD_CAP","A","1988",4022.446265,"E"
"CHL","GDP","TOT","USD_CAP","A","1989",4543.394926,"E"
"CHL","GDP","TOT","USD_CAP","A","1990",4805.846408,"E"
"CHL","GDP","TOT","USD_CAP","A","1991",5264.41944,"E"
"CHL","GDP","TOT","USD_CAP","A","1992",5937.919654,"E"
"CHL","GDP","TOT","USD_CAP","A","1993",6390.166514,"E"
"CHL","GDP","TOT","USD_CAP","A","1994",6780.106339,"E"
"CHL","GDP","TOT","USD_CAP","A","1995",7527.724534,"E"
"CHL","GDP","TOT","USD_CAP","A","1996",8120.264085,
"CHL","GDP","TOT","USD_CAP","A","1997",8701.554553,
"CHL","GDP","TOT","USD_CAP","A","1998",9028.311226,
"CHL","GDP","TOT","USD_CAP","A","1999",8980.521877,
"CHL","GDP","TOT","USD_CAP","A","2000",9523.918771,
"CHL","GDP","TOT","USD_CAP","A","2001",9919.796377,
"CHL","GDP","TOT","USD_CAP","A","2002",10218.221247,
"CHL","GDP","TOT","USD_CAP","A","2003",10690.097135,
"CHL","GDP","TOT","USD_CAP","A","2004",11692.024364,
"CHL","GDP","TOT","USD_CAP","A","2005",12667.853587,
"CHL","GDP","TOT","USD_CAP","A","2006",15509.997976,
"CHL","GDP","TOT","USD_CAP","A","2007",16754.55911,
"CHL","GDP","TOT","USD_CAP","A","2008",16323.279254,
"CHL","GDP","TOT","USD_CAP","A","2009",16172.955112,
"CHL","GDP","TOT","USD_CAP","A","2010",18249.413465,
"CHL","GDP","TOT","USD_CAP","A","2011",20302.78871,
"CHL","GDP","TOT","USD_CAP","A","2012",21446.537619,
"CHL","GDP","TOT","USD_CAP","A","2013",22352.530726,
"CHL","GDP","TOT","USD_CAP","A","2014",22794.474342,
"CHL","GDP","TOT","USD_CAP","A","2015",23210.939393,
"CHL","GDP","TOT","USD_CAP","A","2016",23477.543752,"E"
"CHN","GDP","TOT","MLN_USD","A","1980",295591.4948,
"CHN","GDP","TOT","MLN_USD","A","1981",339933.1956,
"CHN","GDP","TOT","MLN_USD","A","1982",393940.6158,
"CHN","GDP","TOT","MLN_USD","A","1983",454409.0566,
"CHN","GDP","TOT","MLN_USD","A","1984",541958.3023,
"CHN","GDP","TOT","MLN_USD","A","1985",634515.3417,
"CHN","GDP","TOT","MLN_USD","A","1986",704901.4946,
"CHN","GDP","TOT","MLN_USD","A","1987",806264.2384,
"CHN","GDP","TOT","MLN_USD","A","1988",928464.2202,
"CHN","GDP","TOT","MLN_USD","A","1989",1005839.5785,
"CHN","GDP","TOT","MLN_USD","A","1990",1118298.1353,
"CHN","GDP","TOT","MLN_USD","A","1991",1262335.0025,
"CHN","GDP","TOT","MLN_USD","A","1992",1474897.6027,
"CHN","GDP","TOT","MLN_USD","A","1993",1719640.0523,
"CHN","GDP","TOT","MLN_USD","A","1994",1984885.2345,
"CHN","GDP","TOT","MLN_USD","A","1995",2248527.2152,
"CHN","GDP","TOT","MLN_USD","A","1996",2516646.3712,
"CHN","GDP","TOT","MLN_USD","A","1997",2796522.7834,
"CHN","GDP","TOT","MLN_USD","A","1998",3049118.7929,
"CHN","GDP","TOT","MLN_USD","A","1999",3333292.5071,
"CHN","GDP","TOT","MLN_USD","A","2000",3699722.3565,
